"b","c","year","r","f","f_msy","f_ratio","f_ratio_p","f_ratio_err","id","r_0","error","r_s","hcr","b_0"
61.083058532832,9.64332205839358,75,0.0267330278536109,0.157872285540684,0.0222775232113424,6.96139695530521,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
56.6591557588646,8.94491041645757,76,0.0262606552514376,0.157872285540684,0.021883879376198,7.08661748628792,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
52.5101541500273,8.28989804975845,77,0.0257966294731447,0.157872285540684,0.0214971912276206,7.21409046480095,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
48.6227631296511,7.67618674458132,78,0.0253408030303542,0.157872285540684,0.0211173358586285,7.34385640752186,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
44.98404131127,7.10173341466675,79,0.0248930310408079,0.157872285540684,0.0207441925340066,7.47595655993593,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
41.5814095513333,6.56455216187222,80,0.0244531711823168,0.157872285540684,0.0203776426519307,7.61043290944584,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
38.402661987485,6.0627160188106,81,0.0240210836475253,0.157872285540684,0.0200175697062711,7.74732819871717,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
35.4359751305157,5.59435838421736,82,0.0235966310994735,0.157872285540684,0.0196638592495612,7.88668593926396,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
32.6699150832776,5.15767416261711,83,0.0231796786279458,0.157872285540684,0.0193163988566215,8.02855042527864,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
30.0934429646034,4.75092062061016,84,0.02277009370659,0.157872285540684,0.018975078088825,8.17296674771069,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
27.6959186205334,4.3724179727724,85,0.0223677461507945,0.157872285540684,0.0186397884589955,8.31998080859862,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
25.4671027088887,4.0205497107516,86,0.02197250807631,0.157872285540684,0.018310423396925,8.46963933565973,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
23.3971572464037,3.69376268964454,87,0.0215842538586016,0.157872285540684,0.0179868782155013,8.62198989714223,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
21.4766447102263,3.39056698614867,88,0.0212028600929201,0.157872285540684,0.0176690500774334,8.77708091694464,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
19.6965257875908,3.10953554329799,89,0.0208282055550782,0.157872285540684,0.0173568379625652,8.93496169000707,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
18.0481558688718,2.84930361681331,90,0.02046017116292,0.157872285540684,0.0170501426357667,9.09568239797937,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
16.5232803800241,2.60856803822394,91,0.0200986399384712,0.157872285540684,0.0167488666153927,9.25929412517114,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
15.1140290506303,2.3860863099513,92,0.0197434969707584,0.157872285540684,0.0164529141422987,9.42584887478865,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
13.812909213419,2.18067554748843,93,0.0193946293792851,0.157872285540684,0.0161621911494043,9.5953995854638,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
12.6127982302068,1.99121128366625,94,0.0190519262781531,0.157872285540684,0.0158766052317943,9.76800014808038,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
11.5069351377908,1.81662614977144,95,0.0187152787408182,0.157872285540684,0.0155960656173485,9.94370542290308,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
10.4889116053961,1.6559084479781,96,0.0183845797654679,0.157872285540684,0.0153204831378899,10.1225712570145,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
9.55266229291266,1.50810062918043,97,0.0180597242410121,0.157872285540684,0.0150497702008434,10.304654502066,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
8.69245469636616,1.37229768987418,98,0.0177406089136734,0.157872285540684,0.0147838407613945,10.4900130323476,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
7.90287856391079,1.24764550123508,99,0.0174271323541688,0.157872285540684,0.0145226102951407,10.6787057631831,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
7.17883496214094,1.13333908299256,100,0.0171191949254706,0.157872285540684,0.0142659957712255,10.8707926696559,1.89446742648821,5.70341430295593,1,0.1,0.5,-0.01767,1,1500
1500,473.616856622053,1,0.2,0.315744571081368,0.166666666666667,1.89446742648821,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1500,473.616856622053,2,0.196466,0.315744571081368,0.163721666666667,1.89446742648821,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1491.63119014349,470.974450343447,3,0.19299444578,0.315744571081368,0.160828704816667,1.92854481333993,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1476.23546390648,466.113333366255,4,0.189584233923067,0.315744571081368,0.157986861602556,1.96323517895201,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1455.01422881621,459.412843594862,5,0.186234280509647,0.315744571081368,0.155195233758039,1.99854954949152,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1429.02211491684,451.205974740208,6,0.182943520773041,0.315744571081368,0.152452933977534,2.03449914946253,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1399.17169820131,441.780867717764,7,0.179710908760982,0.315744571081368,0.149759090634151,2.07109540527371,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1366.2444077069,431.384254503733,8,0.176535417003175,0.315744571081368,0.147112847502646,2.10834994887025,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1330.90433668866,420.225818938094,9,0.173416036184729,0.315744571081368,0.144513363487274,2.14627462143093,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1293.71286133139,408.482812503531,10,0.170351774825345,0.315744571081368,0.141959812354454,2.18488147713185,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1255.14281599976,396.304530083706,11,0.167341658964181,0.315744571081368,0.139451382470151,2.22418278697775,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1215.59154773685,383.816431850307,12,0.164384731850284,0.315744571081368,0.136987276541903,2.2641910427023,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1175.39254381399,371.123814598787,13,0.161480053638489,0.315744571081368,0.134566711365408,2.30491896073855,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1134.82555421958,358.315007869238,14,0.158626701090697,0.315744571081368,0.132188917575581,2.34637948626078,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1094.12526241273,345.464111689796,15,0.155823767282425,0.315744571081368,0.129853139402021,2.38858579729905,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1053.48862628464,332.633314445345,16,0.153070361314544,0.315744571081368,0.127558634428787,2.43155130892781,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
1013.08104064545,319.874838649264,17,0.150365608030116,0.315744571081368,0.12530467335843,2.47528967752976,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
973.041478539176,307.232564285733,18,0.147708647736224,0.315744571081368,0.123090539780187,2.51981480513652,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
933.486761607031,294.743377153747,19,0.145098635930725,0.315744571081368,0.120915529942271,2.5651408438473,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
894.515096077138,282.438285336685,20,0.142534743033829,0.315744571081368,0.118778952528191,2.61128220032708,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
856.208994718844,270.343341793511,21,0.140016154124421,0.315744571081368,0.116680128437018,2.6582535403857,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
818.637688561248,258.480405845814,22,0.137542068681043,0.315744571081368,0.114618390567536,2.7060697936393,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
781.859116585945,246.867771412487,23,0.135111700327449,0.315744571081368,0.112593083606207,2.75474615825568,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
745.921567560606,235.520685409766,24,0.132724276582663,0.315744571081368,0.110603563818886,2.8042981057849,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
710.865035893716,224.451775855003,25,0.130379038615447,0.315744571081368,0.108649198846206,2.85474138607688,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
676.72234285284,213.671405885249,26,0.128075241003112,0.315744571081368,0.106729367502594,2.9060920322874,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
643.520065575519,203.187967087396,27,0.125812151494587,0.315744571081368,0.104843459578823,2.95836636597416,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
611.279308837269,193.008123179739,28,0.123589050777678,0.315744571081368,0.102990875648065,3.01158100228453,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
580.01634833423,183.137013124973,29,0.121405232250436,0.315744571081368,0.101171026875364,3.06575285523656,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
549.743169102959,173.578421133326,30,0.119260001796571,0.315744571081368,0.0993833348304759,3.12089914309505,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
520.467918466333,164.334919677765,31,0.117152677564826,0.315744571081368,0.0976272313040214,3.17703739384428,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
492.195289412355,155.407990543774,32,0.115082589752255,0.315744571081368,0.0959021581268794,3.23418545075919,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
464.926847452095,146.798128032975,33,0.113049080391333,0.315744571081368,0.0942075669927774,3.29236147807681,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
438.661311654384,138.504927698304,34,0.111051503140818,0.315744571081368,0.092542919284015,3.35158396676963,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
413.394798626215,130.527163379503,35,0.10908922308032,0.315744571081368,0.0909076859002665,3.4118717404229,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
389.121036622835,122.862854807214,36,0.107161616508491,0.315744571081368,0.0893013470904088,3.47324396121762,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
365.831555667442,115.509327632246,37,0.105268070744785,0.315744571081368,0.0877233922873212,3.53572013602111,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
343.515858485567,108.463267397173,38,0.103407983934725,0.315744571081368,0.0861733199456043,3.59932012258722,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
322.161576171623,101.720768687207,39,0.101580764858599,0.315744571081368,0.0846506373821654,3.66406413586801,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
301.754611770349,95.2773804652536,40,0.0997858327435471,0.315744571081368,0.0831548606196226,3.72997275443895,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
282.279274346111,89.1281484035728,41,0.0980226170789686,0.315744571081368,0.0816855142324738,3.79706692703974,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
263.718405605621,83.2676548642092,42,0.0962905574351832,0.315744571081368,0.080242131195986,3.86536797923279,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
246.053500716259,77.6900570467244,43,0.0945891032853036,0.315744571081368,0.078824252737753,3.93489762018139,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
229.264824608023,72.3891237099054,44,0.0929177138302522,0.315744571081368,0.0774314281918769,4.00567794954994,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
213.331524750166,67.3582707803754,45,0.0912758578268717,0.315744571081368,0.0760632148557264,4.07773146452815,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
198.23174114417,62.5905960822787,46,0.0896630134190709,0.315744571081368,0.0747191778492257,4.15108106698172,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
183.942714065012,58.0789133560001,47,0.0880786679719559,0.315744571081368,0.0733988899766299,4.22575007073154,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
170.440889906428,53.8157856782319,48,0.0865223179088914,0.315744571081368,0.0721019315907429,4.30176220896394,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
157.702025337958,49.7935583489967,49,0.0849934685514413,0.315744571081368,0.0708278904595344,4.37914164177408,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
145.701289857937,46.0043912721964,50,0.0834916339621373,0.315744571081368,0.0695763616351145,4.45791296384523,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
134.413366723887,42.4402908238365,51,0.0820163367900264,0.315744571081368,0.068346947325022,4.53810121226597,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
123.81255215736,39.0931411754152,52,0.0805671081189466,0.315744571081368,0.0671392567657888,4.61973187448817,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
113.872852651958,35.9547350184045,53,0.0791434873184848,0.315744571081368,0.0659529060987374,4.70283089642806,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
104.56808015928,33.0168036186939,54,0.0777450218975672,0.315744571081368,0.0647875182479727,4.78742469071296,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
95.8719448863336,30.271046116872,55,0.0763712673606372,0.315744571081368,0.063642722800531,4.87354014507646,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
87.7581454084305,27.7091579808813,56,0.0750217870663747,0.315744571081368,0.0625181558886456,4.96120463090454,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
80.2004557824538,25.3228585115611,57,0.0736961520889119,0.315744571081368,0.0614134600740932,5.05044601193544,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
73.1728093359586,23.103917298601,58,0.0723939410815008,0.315744571081368,0.060328284234584,5.141292653116,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
66.6493788067661,21.044179524182,59,0.0711147401425907,0.315744571081368,0.0592622834521589,5.23377342961734,1.89446742648821,1.41102449985309,2,0.2,0.5,-0.01767,1,1500
